Datum von;Datum bis;Generation_DE Block A [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block E [MW] Berechnete Auflösungen;Generation_DE Block F [MW] Berechnete Auflösungen
04.01.2025 10:15;04.01.2025 10:30;123,000;120,750;122,500;110,250;-;-
04.01.2025 10:30;04.01.2025 10:45;123,000;120,750;122,500;110,250;-;-
04.01.2025 10:45;04.01.2025 11:00;123,000;120,750;122,500;110,250;-;-
04.01.2025 11:00;04.01.2025 11:15;124,000;120,750;122,500;111,000;-;-
04.01.2025 11:15;04.01.2025 11:30;124,000;120,750;122,500;111,000;-;-
04.01.2025 11:30;04.01.2025 11:45;124,000;120,750;122,500;111,000;-;-
04.01.2025 11:45;04.01.2025 12:00;124,000;120,750;122,500;111,000;-;-
04.01.2025 12:00;04.01.2025 12:15;124,250;121,250;122,500;110,250;-;-
04.01.2025 12:15;04.01.2025 12:30;124,250;121,250;122,500;110,250;-;-
04.01.2025 12:30;04.01.2025 12:45;124,250;121,250;122,500;110,250;-;-
04.01.2025 12:45;04.01.2025 13:00;124,250;121,250;122,500;110,250;-;-
04.01.2025 13:00;04.01.2025 13:15;123,750;120,500;122,000;107,000;-;-
04.01.2025 13:15;04.01.2025 13:30;123,750;120,500;122,000;107,000;-;-
04.01.2025 13:30;04.01.2025 13:45;123,750;120,500;122,000;107,000;-;-
04.01.2025 13:45;04.01.2025 14:00;123,750;120,500;122,000;107,000;-;-
04.01.2025 14:00;04.01.2025 14:15;123,250;120,000;122,000;106,500;-;-
04.01.2025 14:15;04.01.2025 14:30;123,250;120,000;122,000;106,500;-;-
04.01.2025 14:30;04.01.2025 14:45;123,250;120,000;122,000;106,500;-;-
04.01.2025 14:45;04.01.2025 15:00;123,250;120,000;122,000;106,500;-;-
04.01.2025 15:00;04.01.2025 15:15;123,750;121,500;122,500;105,750;-;-
04.01.2025 15:15;04.01.2025 15:30;123,750;121,500;122,500;105,750;-;-
04.01.2025 15:30;04.01.2025 15:45;123,750;121,500;122,500;105,750;-;-
04.01.2025 15:45;04.01.2025 16:00;123,750;121,500;122,500;105,750;-;-
04.01.2025 16:00;04.01.2025 16:15;123,250;120,750;122,750;103,500;-;-
04.01.2025 16:15;04.01.2025 16:30;123,250;120,750;122,750;103,500;-;-
04.01.2025 16:30;04.01.2025 16:45;123,250;120,750;122,750;103,500;-;-
04.01.2025 16:45;04.01.2025 17:00;123,250;120,750;122,750;103,500;-;-
04.01.2025 17:00;04.01.2025 17:15;123,750;121,000;122,500;104,500;-;-
04.01.2025 17:15;04.01.2025 17:30;123,750;121,000;122,500;104,500;-;-
04.01.2025 17:30;04.01.2025 17:45;123,750;121,000;122,500;104,500;-;-
04.01.2025 17:45;04.01.2025 18:00;123,750;121,000;122,500;104,500;-;-
04.01.2025 18:00;04.01.2025 18:15;123,500;121,000;122,750;107,250;-;-
04.01.2025 18:15;04.01.2025 18:30;123,500;121,000;122,750;107,250;-;-
04.01.2025 18:30;04.01.2025 18:45;123,500;121,000;122,750;107,250;-;-
04.01.2025 18:45;04.01.2025 19:00;123,500;121,000;122,750;107,250;-;-
04.01.2025 19:00;04.01.2025 19:15;123,750;121,250;122,750;109,250;-;-
04.01.2025 19:15;04.01.2025 19:30;123,750;121,250;122,750;109,250;-;-
04.01.2025 19:30;04.01.2025 19:45;123,750;121,250;122,750;109,250;-;-
04.01.2025 19:45;04.01.2025 20:00;123,750;121,250;122,750;109,250;-;-
04.01.2025 20:00;04.01.2025 20:15;123,750;121,000;122,750;110,750;-;-
04.01.2025 20:15;04.01.2025 20:30;123,750;121,000;122,750;110,750;-;-
04.01.2025 20:30;04.01.2025 20:45;123,750;121,000;122,750;110,750;-;-
04.01.2025 20:45;04.01.2025 21:00;123,750;121,000;122,750;110,750;-;-
04.01.2025 21:00;04.01.2025 21:15;124,500;120,500;122,250;110,750;-;-
04.01.2025 21:15;04.01.2025 21:30;124,500;120,500;122,250;110,750;-;-
04.01.2025 21:30;04.01.2025 21:45;124,500;120,500;122,250;110,750;-;-
04.01.2025 21:45;04.01.2025 22:00;124,500;120,500;122,250;110,750;-;-
04.01.2025 22:00;04.01.2025 22:15;124,750;120,250;122,250;110,500;-;-
04.01.2025 22:15;04.01.2025 22:30;124,750;120,250;122,250;110,500;-;-
04.01.2025 22:30;04.01.2025 22:45;124,750;120,250;122,250;110,500;-;-
04.01.2025 22:45;04.01.2025 23:00;124,750;120,250;122,250;110,500;-;-
04.01.2025 23:00;04.01.2025 23:15;125,000;121,500;122,250;110,000;-;-
04.01.2025 23:15;04.01.2025 23:30;125,000;121,500;122,250;110,000;-;-
04.01.2025 23:30;04.01.2025 23:45;125,000;121,500;122,250;110,000;-;-
04.01.2025 23:45;05.01.2025 00:00;125,000;121,500;122,250;110,000;-;-
05.01.2025 00:00;05.01.2025 00:15;116,250;119,750;117,500;107,250;-;-
05.01.2025 00:15;05.01.2025 00:30;116,250;119,750;117,500;107,250;-;-
05.01.2025 00:30;05.01.2025 00:45;116,250;119,750;117,500;107,250;-;-
05.01.2025 00:45;05.01.2025 01:00;116,250;119,750;117,500;107,250;-;-
05.01.2025 01:00;05.01.2025 01:15;123,750;120,750;122,500;110,000;-;-
05.01.2025 01:15;05.01.2025 01:30;123,750;120,750;122,500;110,000;-;-
05.01.2025 01:30;05.01.2025 01:45;123,750;120,750;122,500;110,000;-;-
05.01.2025 01:45;05.01.2025 02:00;123,750;120,750;122,500;110,000;-;-
05.01.2025 02:00;05.01.2025 02:15;124,250;121,000;122,500;111,000;-;-
05.01.2025 02:15;05.01.2025 02:30;124,250;121,000;122,500;111,000;-;-
05.01.2025 02:30;05.01.2025 02:45;124,250;121,000;122,500;111,000;-;-
05.01.2025 02:45;05.01.2025 03:00;124,250;121,000;122,500;111,000;-;-
05.01.2025 03:00;05.01.2025 03:15;122,750;121,250;122,500;110,000;-;-
05.01.2025 03:15;05.01.2025 03:30;122,750;121,250;122,500;110,000;-;-
05.01.2025 03:30;05.01.2025 03:45;122,750;121,250;122,500;110,000;-;-
05.01.2025 03:45;05.01.2025 04:00;122,750;121,250;122,500;110,000;-;-
05.01.2025 04:00;05.01.2025 04:15;123,250;121,500;123,250;109,750;-;-
05.01.2025 04:15;05.01.2025 04:30;123,250;121,500;123,250;109,750;-;-
05.01.2025 04:30;05.01.2025 04:45;123,250;121,500;123,250;109,750;-;-
05.01.2025 04:45;05.01.2025 05:00;123,250;121,500;123,250;109,750;-;-
05.01.2025 05:00;05.01.2025 05:15;123,000;121,750;121,250;110,500;-;-
05.01.2025 05:15;05.01.2025 05:30;123,000;121,750;121,250;110,500;-;-
05.01.2025 05:30;05.01.2025 05:45;123,000;121,750;121,250;110,500;-;-
05.01.2025 05:45;05.01.2025 06:00;123,000;121,750;121,250;110,500;-;-
05.01.2025 06:00;05.01.2025 06:15;121,500;121,750;122,000;101,000;-;-
05.01.2025 06:15;05.01.2025 06:30;121,500;121,750;122,000;101,000;-;-
05.01.2025 06:30;05.01.2025 06:45;121,500;121,750;122,000;101,000;-;-
05.01.2025 06:45;05.01.2025 07:00;121,500;121,750;122,000;101,000;-;-
05.01.2025 07:00;05.01.2025 07:15;96,500;120,750;107,500;76,000;-;-
05.01.2025 07:15;05.01.2025 07:30;96,500;120,750;107,500;76,000;-;-
05.01.2025 07:30;05.01.2025 07:45;96,500;120,750;107,500;76,000;-;-
05.01.2025 07:45;05.01.2025 08:00;96,500;120,750;107,500;76,000;-;-
05.01.2025 08:00;05.01.2025 08:15;92,250;110,250;90,500;75,500;-;-
05.01.2025 08:15;05.01.2025 08:30;92,250;110,250;90,500;75,500;-;-
05.01.2025 08:30;05.01.2025 08:45;92,250;110,250;90,500;75,500;-;-
05.01.2025 08:45;05.01.2025 09:00;92,250;110,250;90,500;75,500;-;-
05.01.2025 09:00;05.01.2025 09:15;117,500;103,500;114,750;83,750;-;-
05.01.2025 09:15;05.01.2025 09:30;117,500;103,500;114,750;83,750;-;-
05.01.2025 09:30;05.01.2025 09:45;117,500;103,500;114,750;83,750;-;-
05.01.2025 09:45;05.01.2025 10:00;117,500;103,500;114,750;83,750;-;-
05.01.2025 10:00;05.01.2025 10:15;119,000;74,250;118,000;89,250;-;-
05.01.2025 10:15;05.01.2025 10:30;119,000;74,250;118,000;89,250;-;-
05.01.2025 10:30;05.01.2025 10:45;119,000;74,250;118,000;89,250;-;-
05.01.2025 10:45;05.01.2025 11:00;119,000;74,250;118,000;89,250;-;-
05.01.2025 11:00;05.01.2025 11:15;101,000;48,500;113,250;76,000;-;-
05.01.2025 11:15;05.01.2025 11:30;101,000;48,500;113,250;76,000;-;-
05.01.2025 11:30;05.01.2025 11:45;101,000;48,500;113,250;76,000;-;-
05.01.2025 11:45;05.01.2025 12:00;101,000;48,500;113,250;76,000;-;-
05.01.2025 12:00;05.01.2025 12:15;90,000;34,000;104,500;56,250;-;-
05.01.2025 12:15;05.01.2025 12:30;90,000;34,000;104,500;56,250;-;-
05.01.2025 12:30;05.01.2025 12:45;90,000;34,000;104,500;56,250;-;-
05.01.2025 12:45;05.01.2025 13:00;90,000;34,000;104,500;56,250;-;-
05.01.2025 13:00;05.01.2025 13:15;80,750;0,000;82,500;45,500;-;-
05.01.2025 13:15;05.01.2025 13:30;80,750;0,000;82,500;45,500;-;-
05.01.2025 13:30;05.01.2025 13:45;80,750;0,000;82,500;45,500;-;-
05.01.2025 13:45;05.01.2025 14:00;80,750;0,000;82,500;45,500;-;-
05.01.2025 14:00;05.01.2025 14:15;84,000;0,000;82,500;47,250;-;-
05.01.2025 14:15;05.01.2025 14:30;84,000;0,000;82,500;47,250;-;-
05.01.2025 14:30;05.01.2025 14:45;84,000;0,000;82,500;47,250;-;-
05.01.2025 14:45;05.01.2025 15:00;84,000;0,000;82,500;47,250;-;-
05.01.2025 15:00;05.01.2025 15:15;102,500;0,000;113,000;48,250;-;-
05.01.2025 15:15;05.01.2025 15:30;102,500;0,000;113,000;48,250;-;-
05.01.2025 15:30;05.01.2025 15:45;102,500;0,000;113,000;48,250;-;-
05.01.2025 15:45;05.01.2025 16:00;102,500;0,000;113,000;48,250;-;-
05.01.2025 16:00;05.01.2025 16:15;111,250;0,000;122,500;55,750;-;-
05.01.2025 16:15;05.01.2025 16:30;111,250;0,000;122,500;55,750;-;-
05.01.2025 16:30;05.01.2025 16:45;111,250;0,000;122,500;55,750;-;-
05.01.2025 16:45;05.01.2025 17:00;111,250;0,000;122,500;55,750;-;-
05.01.2025 17:00;05.01.2025 17:15;100,750;0,000;122,000;48,000;-;-
05.01.2025 17:15;05.01.2025 17:30;100,750;0,000;122,000;48,000;-;-
05.01.2025 17:30;05.01.2025 17:45;100,750;0,000;122,000;48,000;-;-
05.01.2025 17:45;05.01.2025 18:00;100,750;0,000;122,000;48,000;-;-
05.01.2025 18:00;05.01.2025 18:15;85,250;0,000;113,500;48,500;-;-
05.01.2025 18:15;05.01.2025 18:30;85,250;0,000;113,500;48,500;-;-
05.01.2025 18:30;05.01.2025 18:45;85,250;0,000;113,500;48,500;-;-
05.01.2025 18:45;05.01.2025 19:00;85,250;0,000;113,500;48,500;-;-
05.01.2025 19:00;05.01.2025 19:15;76,750;0,000;91,250;49,000;-;-
05.01.2025 19:15;05.01.2025 19:30;76,750;0,000;91,250;49,000;-;-
05.01.2025 19:30;05.01.2025 19:45;76,750;0,000;91,250;49,000;-;-
05.01.2025 19:45;05.01.2025 20:00;76,750;0,000;91,250;49,000;-;-
05.01.2025 20:00;05.01.2025 20:15;81,750;0,000;84,750;49,000;-;-
05.01.2025 20:15;05.01.2025 20:30;81,750;0,000;84,750;49,000;-;-
05.01.2025 20:30;05.01.2025 20:45;81,750;0,000;84,750;49,000;-;-
05.01.2025 20:45;05.01.2025 21:00;81,750;0,000;84,750;49,000;-;-
05.01.2025 21:00;05.01.2025 21:15;79,500;0,000;79,750;48,500;-;-
05.01.2025 21:15;05.01.2025 21:30;79,500;0,000;79,750;48,500;-;-
05.01.2025 21:30;05.01.2025 21:45;79,500;0,000;79,750;48,500;-;-
05.01.2025 21:45;05.01.2025 22:00;79,500;0,000;79,750;48,500;-;-
05.01.2025 22:00;05.01.2025 22:15;76,500;0,000;80,000;48,500;-;-
05.01.2025 22:15;05.01.2025 22:30;76,500;0,000;80,000;48,500;-;-
05.01.2025 22:30;05.01.2025 22:45;76,500;0,000;80,000;48,500;-;-
05.01.2025 22:45;05.01.2025 23:00;76,500;0,000;80,000;48,500;-;-
05.01.2025 23:00;05.01.2025 23:15;79,000;0,000;83,750;48,750;-;-
05.01.2025 23:15;05.01.2025 23:30;79,000;0,000;83,750;48,750;-;-
05.01.2025 23:30;05.01.2025 23:45;79,000;0,000;83,750;48,750;-;-
05.01.2025 23:45;06.01.2025 00:00;79,000;0,000;83,750;48,750;-;-
06.01.2025 00:00;06.01.2025 00:15;76,750;0,000;84,000;47,750;-;-
06.01.2025 00:15;06.01.2025 00:30;76,750;0,000;84,000;47,750;-;-
06.01.2025 00:30;06.01.2025 00:45;76,750;0,000;84,000;47,750;-;-
06.01.2025 00:45;06.01.2025 01:00;76,750;0,000;84,000;47,750;-;-
06.01.2025 01:00;06.01.2025 01:15;77,750;0,000;85,750;45,500;-;-
06.01.2025 01:15;06.01.2025 01:30;77,750;0,000;85,750;45,500;-;-
06.01.2025 01:30;06.01.2025 01:45;77,750;0,000;85,750;45,500;-;-
06.01.2025 01:45;06.01.2025 02:00;77,750;0,000;85,750;45,500;-;-
06.01.2025 02:00;06.01.2025 02:15;76,500;0,000;82,000;45,750;-;-
06.01.2025 02:15;06.01.2025 02:30;76,500;0,000;82,000;45,750;-;-
06.01.2025 02:30;06.01.2025 02:45;76,500;0,000;82,000;45,750;-;-
06.01.2025 02:45;06.01.2025 03:00;76,500;0,000;82,000;45,750;-;-
06.01.2025 03:00;06.01.2025 03:15;75,750;0,000;81,000;45,750;-;-
06.01.2025 03:15;06.01.2025 03:30;75,750;0,000;81,000;45,750;-;-
06.01.2025 03:30;06.01.2025 03:45;75,750;0,000;81,000;45,750;-;-
06.01.2025 03:45;06.01.2025 04:00;75,750;0,000;81,000;45,750;-;-
06.01.2025 04:00;06.01.2025 04:15;75,750;0,000;81,000;45,750;-;-
06.01.2025 04:15;06.01.2025 04:30;75,750;0,000;81,000;45,750;-;-
06.01.2025 04:30;06.01.2025 04:45;75,750;0,000;81,000;45,750;-;-
06.01.2025 04:45;06.01.2025 05:00;75,750;0,000;81,000;45,750;-;-
06.01.2025 05:00;06.01.2025 05:15;75,750;0,000;79,500;45,750;-;-
06.01.2025 05:15;06.01.2025 05:30;75,750;0,000;79,500;45,750;-;-
06.01.2025 05:30;06.01.2025 05:45;75,750;0,000;79,500;45,750;-;-
06.01.2025 05:45;06.01.2025 06:00;75,750;0,000;79,500;45,750;-;-
06.01.2025 06:00;06.01.2025 06:15;75,250;0,000;81,250;45,750;-;-
06.01.2025 06:15;06.01.2025 06:30;75,250;0,000;81,250;45,750;-;-
06.01.2025 06:30;06.01.2025 06:45;75,250;0,000;81,250;45,750;-;-
06.01.2025 06:45;06.01.2025 07:00;75,250;0,000;81,250;45,750;-;-
06.01.2025 07:00;06.01.2025 07:15;75,750;0,000;81,500;45,500;-;-
06.01.2025 07:15;06.01.2025 07:30;75,750;0,000;81,500;45,500;-;-
06.01.2025 07:30;06.01.2025 07:45;75,750;0,000;81,500;45,500;-;-
06.01.2025 07:45;06.01.2025 08:00;75,750;0,000;81,500;45,500;-;-
06.01.2025 08:00;06.01.2025 08:15;75,250;0,000;79,500;39,500;-;-
06.01.2025 08:15;06.01.2025 08:30;75,250;0,000;79,500;39,500;-;-
06.01.2025 08:30;06.01.2025 08:45;75,250;0,000;79,500;39,500;-;-
06.01.2025 08:45;06.01.2025 09:00;75,250;0,000;79,500;39,500;-;-
06.01.2025 09:00;06.01.2025 09:15;75,250;0,000;77,000;39,000;-;-
06.01.2025 09:15;06.01.2025 09:30;75,250;0,000;77,000;39,000;-;-
06.01.2025 09:30;06.01.2025 09:45;75,250;0,000;77,000;39,000;-;-
06.01.2025 09:45;06.01.2025 10:00;75,250;0,000;77,000;39,000;-;-
06.01.2025 10:00;06.01.2025 10:15;75,500;0,000;76,750;38,750;-;-
06.01.2025 10:15;06.01.2025 10:30;75,500;0,000;76,750;38,750;-;-
06.01.2025 10:30;06.01.2025 10:45;75,500;0,000;76,750;38,750;-;-
06.01.2025 10:45;06.01.2025 11:00;75,500;0,000;76,750;38,750;-;-
06.01.2025 11:00;06.01.2025 11:15;75,250;0,000;77,250;39,250;-;-
06.01.2025 11:15;06.01.2025 11:30;75,250;0,000;77,250;39,250;-;-
06.01.2025 11:30;06.01.2025 11:45;75,250;0,000;77,250;39,250;-;-
06.01.2025 11:45;06.01.2025 12:00;75,250;0,000;77,250;39,250;-;-
06.01.2025 12:00;06.01.2025 12:15;75,250;0,000;80,750;38,750;-;-
06.01.2025 12:15;06.01.2025 12:30;75,250;0,000;80,750;38,750;-;-
06.01.2025 12:30;06.01.2025 12:45;75,250;0,000;80,750;38,750;-;-
06.01.2025 12:45;06.01.2025 13:00;75,250;0,000;80,750;38,750;-;-
06.01.2025 13:00;06.01.2025 13:15;75,250;0,000;80,250;38,750;-;-
06.01.2025 13:15;06.01.2025 13:30;75,250;0,000;80,250;38,750;-;-
06.01.2025 13:30;06.01.2025 13:45;75,250;0,000;80,250;38,750;-;-
06.01.2025 13:45;06.01.2025 14:00;75,250;0,000;80,250;38,750;-;-
06.01.2025 14:00;06.01.2025 14:15;75,500;0,000;80,250;40,000;-;-
06.01.2025 14:15;06.01.2025 14:30;75,500;0,000;80,250;40,000;-;-
06.01.2025 14:30;06.01.2025 14:45;75,500;0,000;80,250;40,000;-;-
06.01.2025 14:45;06.01.2025 15:00;75,500;0,000;80,250;40,000;-;-
06.01.2025 15:00;06.01.2025 15:15;75,250;0,000;79,000;38,750;-;-
06.01.2025 15:15;06.01.2025 15:30;75,250;0,000;79,000;38,750;-;-
06.01.2025 15:30;06.01.2025 15:45;75,250;0,000;79,000;38,750;-;-
06.01.2025 15:45;06.01.2025 16:00;75,250;0,000;79,000;38,750;-;-
06.01.2025 16:00;06.01.2025 16:15;75,250;0,000;79,750;38,750;-;-
06.01.2025 16:15;06.01.2025 16:30;75,250;0,000;79,750;38,750;-;-
06.01.2025 16:30;06.01.2025 16:45;75,250;0,000;79,750;38,750;-;-
06.01.2025 16:45;06.01.2025 17:00;75,250;0,000;79,750;38,750;-;-
06.01.2025 17:00;06.01.2025 17:15;75,000;0,000;80,250;38,750;-;-
06.01.2025 17:15;06.01.2025 17:30;75,000;0,000;80,250;38,750;-;-
06.01.2025 17:30;06.01.2025 17:45;75,000;0,000;80,250;38,750;-;-
06.01.2025 17:45;06.01.2025 18:00;75,000;0,000;80,250;38,750;-;-
06.01.2025 18:00;06.01.2025 18:15;75,500;0,000;80,500;38,750;-;-
06.01.2025 18:15;06.01.2025 18:30;75,500;0,000;80,500;38,750;-;-
06.01.2025 18:30;06.01.2025 18:45;75,500;0,000;80,500;38,750;-;-
06.01.2025 18:45;06.01.2025 19:00;75,500;0,000;80,500;38,750;-;-
06.01.2025 19:00;06.01.2025 19:15;75,250;0,000;78,750;38,750;-;-
06.01.2025 19:15;06.01.2025 19:30;75,250;0,000;78,750;38,750;-;-
06.01.2025 19:30;06.01.2025 19:45;75,250;0,000;78,750;38,750;-;-
06.01.2025 19:45;06.01.2025 20:00;75,250;0,000;78,750;38,750;-;-
06.01.2025 20:00;06.01.2025 20:15;75,250;0,000;80,250;39,750;-;-
06.01.2025 20:15;06.01.2025 20:30;75,250;0,000;80,250;39,750;-;-
06.01.2025 20:30;06.01.2025 20:45;75,250;0,000;80,250;39,750;-;-
06.01.2025 20:45;06.01.2025 21:00;75,250;0,000;80,250;39,750;-;-
06.01.2025 21:00;06.01.2025 21:15;75,500;0,000;80,250;39,750;-;-
06.01.2025 21:15;06.01.2025 21:30;75,500;0,000;80,250;39,750;-;-
06.01.2025 21:30;06.01.2025 21:45;75,500;0,000;80,250;39,750;-;-
06.01.2025 21:45;06.01.2025 22:00;75,500;0,000;80,250;39,750;-;-
06.01.2025 22:00;06.01.2025 22:15;75,250;0,000;80,250;39,500;-;-
06.01.2025 22:15;06.01.2025 22:30;75,250;0,000;80,250;39,500;-;-
06.01.2025 22:30;06.01.2025 22:45;75,250;0,000;80,250;39,500;-;-
06.01.2025 22:45;06.01.2025 23:00;75,250;0,000;80,250;39,500;-;-
06.01.2025 23:00;06.01.2025 23:15;75,250;0,000;79,500;39,500;-;-
06.01.2025 23:15;06.01.2025 23:30;75,250;0,000;79,500;39,500;-;-
06.01.2025 23:30;06.01.2025 23:45;75,250;0,000;79,500;39,500;-;-
06.01.2025 23:45;07.01.2025 00:00;75,250;0,000;79,500;39,500;-;-
07.01.2025 00:00;07.01.2025 00:15;75,500;0,000;79,750;39,500;-;-
07.01.2025 00:15;07.01.2025 00:30;75,500;0,000;79,750;39,500;-;-
07.01.2025 00:30;07.01.2025 00:45;75,500;0,000;79,750;39,500;-;-
07.01.2025 00:45;07.01.2025 01:00;75,500;0,000;79,750;39,500;-;-
07.01.2025 01:00;07.01.2025 01:15;75,250;0,000;79,500;39,250;-;-
07.01.2025 01:15;07.01.2025 01:30;75,250;0,000;79,500;39,250;-;-
07.01.2025 01:30;07.01.2025 01:45;75,250;0,000;79,500;39,250;-;-
07.01.2025 01:45;07.01.2025 02:00;75,250;0,000;79,500;39,250;-;-
07.01.2025 02:00;07.01.2025 02:15;75,250;0,000;79,750;39,500;-;-
07.01.2025 02:15;07.01.2025 02:30;75,250;0,000;79,750;39,500;-;-
07.01.2025 02:30;07.01.2025 02:45;75,250;0,000;79,750;39,500;-;-
07.01.2025 02:45;07.01.2025 03:00;75,250;0,000;79,750;39,500;-;-
07.01.2025 03:00;07.01.2025 03:15;75,500;0,000;79,750;39,750;-;-
07.01.2025 03:15;07.01.2025 03:30;75,500;0,000;79,750;39,750;-;-
07.01.2025 03:30;07.01.2025 03:45;75,500;0,000;79,750;39,750;-;-
07.01.2025 03:45;07.01.2025 04:00;75,500;0,000;79,750;39,750;-;-
07.01.2025 04:00;07.01.2025 04:15;75,250;0,000;80,000;39,750;-;-
07.01.2025 04:15;07.01.2025 04:30;75,250;0,000;80,000;39,750;-;-
07.01.2025 04:30;07.01.2025 04:45;75,250;0,000;80,000;39,750;-;-
07.01.2025 04:45;07.01.2025 05:00;75,250;0,000;80,000;39,750;-;-
07.01.2025 05:00;07.01.2025 05:15;75,250;0,000;79,750;39,750;-;-
07.01.2025 05:15;07.01.2025 05:30;75,250;0,000;79,750;39,750;-;-
07.01.2025 05:30;07.01.2025 05:45;75,250;0,000;79,750;39,750;-;-
07.01.2025 05:45;07.01.2025 06:00;75,250;0,000;79,750;39,750;-;-
07.01.2025 06:00;07.01.2025 06:15;76,250;0,000;85,000;40,000;-;-
07.01.2025 06:15;07.01.2025 06:30;76,250;0,000;85,000;40,000;-;-
07.01.2025 06:30;07.01.2025 06:45;76,250;0,000;85,000;40,000;-;-
07.01.2025 06:45;07.01.2025 07:00;76,250;0,000;85,000;40,000;-;-
07.01.2025 07:00;07.01.2025 07:15;76,750;0,000;82,500;40,000;-;-
07.01.2025 07:15;07.01.2025 07:30;76,750;0,000;82,500;40,000;-;-
07.01.2025 07:30;07.01.2025 07:45;76,750;0,000;82,500;40,000;-;-
07.01.2025 07:45;07.01.2025 08:00;76,750;0,000;82,500;40,000;-;-
07.01.2025 08:00;07.01.2025 08:15;80,000;0,000;80,500;40,000;-;-
07.01.2025 08:15;07.01.2025 08:30;80,000;0,000;80,500;40,000;-;-
07.01.2025 08:30;07.01.2025 08:45;80,000;0,000;80,500;40,000;-;-
07.01.2025 08:45;07.01.2025 09:00;80,000;0,000;80,500;40,000;-;-
07.01.2025 09:00;07.01.2025 09:15;77,750;0,000;80,000;39,750;-;-
07.01.2025 09:15;07.01.2025 09:30;77,750;0,000;80,000;39,750;-;-
07.01.2025 09:30;07.01.2025 09:45;77,750;0,000;80,000;39,750;-;-
07.01.2025 09:45;07.01.2025 10:00;77,750;0,000;80,000;39,750;-;-
07.01.2025 10:00;07.01.2025 10:15;78,000;0,000;81,500;39,750;-;-
07.01.2025 10:15;07.01.2025 10:30;78,000;0,000;81,500;39,750;-;-
07.01.2025 10:30;07.01.2025 10:45;78,000;0,000;81,500;39,750;-;-
07.01.2025 10:45;07.01.2025 11:00;78,000;0,000;81,500;39,750;-;-
07.01.2025 11:00;07.01.2025 11:15;75,250;0,000;80,500;39,750;-;-
07.01.2025 11:15;07.01.2025 11:30;75,250;0,000;80,500;39,750;-;-
07.01.2025 11:30;07.01.2025 11:45;75,250;0,000;80,500;39,750;-;-
07.01.2025 11:45;07.01.2025 12:00;75,250;0,000;80,500;39,750;-;-
07.01.2025 12:00;07.01.2025 12:15;74,750;0,000;100,250;40,000;-;-
07.01.2025 12:15;07.01.2025 12:30;74,750;0,000;100,250;40,000;-;-
07.01.2025 12:30;07.01.2025 12:45;74,750;0,000;100,250;40,000;-;-
07.01.2025 12:45;07.01.2025 13:00;74,750;0,000;100,250;40,000;-;-
07.01.2025 13:00;07.01.2025 13:15;75,000;0,000;99,000;40,000;-;-
07.01.2025 13:15;07.01.2025 13:30;75,000;0,000;99,000;40,000;-;-
07.01.2025 13:30;07.01.2025 13:45;75,000;0,000;99,000;40,000;-;-
07.01.2025 13:45;07.01.2025 14:00;75,000;0,000;99,000;40,000;-;-
07.01.2025 14:00;07.01.2025 14:15;75,500;0,000;88,250;39,250;-;-
07.01.2025 14:15;07.01.2025 14:30;75,500;0,000;88,250;39,250;-;-
07.01.2025 14:30;07.01.2025 14:45;75,500;0,000;88,250;39,250;-;-
07.01.2025 14:45;07.01.2025 15:00;75,500;0,000;88,250;39,250;-;-
07.01.2025 15:00;07.01.2025 15:15;78,000;0,000;89,500;39,250;-;-
07.01.2025 15:15;07.01.2025 15:30;78,000;0,000;89,500;39,250;-;-
07.01.2025 15:30;07.01.2025 15:45;78,000;0,000;89,500;39,250;-;-
07.01.2025 15:45;07.01.2025 16:00;78,000;0,000;89,500;39,250;-;-
07.01.2025 16:00;07.01.2025 16:15;75,500;0,000;88,750;39,250;-;-
07.01.2025 16:15;07.01.2025 16:30;75,500;0,000;88,750;39,250;-;-
07.01.2025 16:30;07.01.2025 16:45;75,500;0,000;88,750;39,250;-;-
07.01.2025 16:45;07.01.2025 17:00;75,500;0,000;88,750;39,250;-;-
07.01.2025 17:00;07.01.2025 17:15;85,250;0,000;107,500;40,000;-;-
07.01.2025 17:15;07.01.2025 17:30;85,250;0,000;107,500;40,000;-;-
07.01.2025 17:30;07.01.2025 17:45;85,250;0,000;107,500;40,000;-;-
07.01.2025 17:45;07.01.2025 18:00;85,250;0,000;107,500;40,000;-;-
07.01.2025 18:00;07.01.2025 18:15;88,250;14,500;93,750;39,750;-;-
07.01.2025 18:15;07.01.2025 18:30;88,250;14,500;93,750;39,750;-;-
07.01.2025 18:30;07.01.2025 18:45;88,250;14,500;93,750;39,750;-;-
07.01.2025 18:45;07.01.2025 19:00;88,250;14,500;93,750;39,750;-;-
07.01.2025 19:00;07.01.2025 19:15;87,000;34,500;93,500;38,500;-;-
07.01.2025 19:15;07.01.2025 19:30;87,000;34,500;93,500;38,500;-;-
07.01.2025 19:30;07.01.2025 19:45;87,000;34,500;93,500;38,500;-;-
07.01.2025 19:45;07.01.2025 20:00;87,000;34,500;93,500;38,500;-;-
07.01.2025 20:00;07.01.2025 20:15;75,500;34,750;80,500;39,000;-;-
07.01.2025 20:15;07.01.2025 20:30;75,500;34,750;80,500;39,000;-;-
